prompt,ground_truth,generated_text,predicted_json,exact_match,tool_name_match,arg_precision,arg_recall,arg_f1
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""get_calendar_events"",
  ""tool_description"": ""Query the list of schedules, meetings, or to-do items for a specified date no matter whether if user provide the date info."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""date"": {
        ""type"": ""string"",
        ""description"": ""The date to query. If the user does not provide it, this parameter should be ignored.""
      }
    }
  }
}","{'tool_name': 'get_calendar_events', 'arguments': {'date': '今天'}}","
--- 示例开始 ---
示例1：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例2：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例3：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例4：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例5：",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""create_calendar_event"",
  ""tool_description"": ""Create a new calendar event, meeting, or to-do item."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""title"": {
        ""type"": ""string"",
        ""description"": ""title or theme of the event/meeting""
      },
      ""start_time"": {
        ""type"": ""string"",
        ""description"": ""start time of the event. if the user does not provide then ignore this parameter because the create calendar menu will let user choose the time info""
      }
    },
    ""required"": [
      ""title""
    ]
  }
}","{'tool_name': 'create_calendar_event', 'arguments': {'title': '团队午餐'}}","
--- 示例结束 ---
**请注意**：
1.  **当用户没有明确要求使用工具，请使用默认工具**。
2.  **当用户明确要求执行工具操作时，请使用工具**。
3.  **当用户没有明确要求执行工具操作时，请使用默认工具**。
4.  **当用户明确要求执行工具操作时，请使用工具**。
5.  **当用户明确要求执行工具操作时，请使用工具**。
6.  **当用户明确要求执行工具操作时，请使用工具**。
7.  **当用户明确要求执行工具操作时，请使用工具**。
8.",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""get_weather"",
  ""tool_description"": ""Get the weather forecast for a specific location."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""location"": {
        ""type"": ""string"",
        ""description"": ""The city name to get the weather for.""
      },
      ""date"": {
        ""type"": ""string"",
        ""description"": ""The date for the forecast, e.g., '今天' or '明天'.""
      }
    },
    ""required"": [
      ""location""
    ]
  }
}","{'tool_name': 'get_weather', 'arguments': {'location': '杭州', 'date': '明天'}}","
--- 示例结束 ---
**注意**：
1. **请确保**你对你的请求的**任何**内容**有明确的**解释**，否则**可能导致**错误**。
2. **请确保**你对**你的**请求**有**明确**说明**，否则**可能导致**错误**。
3. **请确保**你对**你的**请求**有**明确**说明**，否则**可能导致**错误**。
4. **请确保**你对**你的**请求**有**明确**说明**，否则**可能导致**错误**。
5. **请确保**你对**你的**请求**有**明确**说明**",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""get_calendar_events"",
  ""tool_description"": ""Query the list of schedules, meetings, or to-do items for a specified date no matter whether if user provide the date info."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""date"": {
        ""type"": ""string"",
        ""description"": ""The date to query. If the user does not provide it, this parameter should be ignored.""
      }
    }
  }
}","{'tool_name': 'get_calendar_events', 'arguments': {'date': '后天'}}","
--- 示例开始 ---
示例1：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例2：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例3：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例4：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
示例5：",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""set_reminder"",
  ""tool_description"": ""Set a reminder for a specific task or event."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""task"": {
        ""type"": ""string"",
        ""description"": ""The task to be reminded of.""
      },
      ""time"": {
        ""type"": ""string"",
        ""description"": ""The time for the reminder.""
      }
    },
    ""required"": [
      ""task"",
      ""time""
    ]
  }
}","{'tool_name': 'set_reminder', 'arguments': {'task': '给妈妈打电话', 'time': '2025-09-02 18:00'}}","
--- 示例结束 ---
**示例1**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
**示例2**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例3**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例4**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""set_reminder"",
  ""tool_description"": ""Set a reminder for a specific task or event."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""task"": {
        ""type"": ""string"",
        ""description"": ""The task to be reminded of.""
      },
      ""time"": {
        ""type"": ""string"",
        ""description"": ""The time for the reminder.""
      }
    },
    ""required"": [
      ""task"",
      ""time""
    ]
  }
}","{'tool_name': 'set_reminder', 'arguments': {'task': '给妈妈打电话', 'time': '2025-09-02 18:00'}}","
--- 示例结束 ---
**示例1**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
**示例2**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例3**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例4**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""set_reminder"",
  ""tool_description"": ""Set a reminder for a specific task or event."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""task"": {
        ""type"": ""string"",
        ""description"": ""The task to be reminded of.""
      },
      ""time"": {
        ""type"": ""string"",
        ""description"": ""The time for the reminder.""
      }
    },
    ""required"": [
      ""task"",
      ""time""
    ]
  }
}","{'tool_name': 'set_reminder', 'arguments': {'task': '提交报销单', 'time': '15分钟后'}}","
--- 示例结束 ---
**示例1**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
**示例2**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例3**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例4**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""send_message"",
  ""tool_description"": ""Send a message to a contact."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""recipient"": {
        ""type"": ""string"",
        ""description"": ""The name or phone number of the person to send the message to.""
      },
      ""content"": {
        ""type"": ""string"",
        ""description"": ""The content of the message.""
      }
    },
    ""required"": [
      ""recipient"",
      ""content""
    ]
  }
}","{'tool_name': 'send_message', 'arguments': {'recipient': '13912345678', 'content': '记得查收邮件'}}","
--- 示例结束 ---
**请注意**：
1. **当用户输入图片时**：请确保图片内容符合您所要求。
2. **当没有图片时**：请确保用户明确要求执行工具操作。
3. **所有其他情况**：请确保您能够正确处理用户输入。
**请注意**：
1. **当用户输入图片时**：请确保图片内容符合您所要求。
2. **当没有图片时**：请确保用户明确要求执行工具操作。
3. **所有其他情况**：请确保您能够正确处理用户输入。
**请注意**：
1. **当用户输入图片时**：请",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""search_web"",
  ""tool_description"": ""Search the web for information."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""query"": {
        ""type"": ""string"",
        ""description"": ""The search query.""
      }
    },
    ""required"": [
      ""query""
    ]
  }
}","{'tool_name': 'search_web', 'arguments': {'query': '附近有什么好吃的餐厅'}}","
--- 示例结束 ---
**示例1**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，我很高兴，请问一下，我正在寻找天气信息。""
**示例2**：
用户问题: ""你好，我正在寻找天气信息。""
你的回答: ""你好，我很高兴，请问一下，我正在寻找天气信息。""
**示例3**：
用户问题: ""创建日程""
你的回答: ""创建日程""
**示例4**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，我很高兴，请问一下，我正在寻找天气信息。""
**示例5**：",,False,False,0,0,0
"你是一个强大的多模态AI助手。你的核心任务是理解并响应用户的需求。请遵循以下优先级处理用户输入：
1.  **当用户提供了图片时**：你的首要任务是用自然语言描述图片内容或回答相关问题。**除非用户的文字指令明确要求使用工具**，否则不应调用工具。
2.  **当没有图片，或用户明确要求执行工具操作时**：判断用户的意图是否与下面列出的某个工具有明确匹配。如果匹配，请生成一个用于调用工具的JSON对象。
3.  **所有其他情况**：对于普通对话、问候、开玩笑或任何与工具功能无关的请求，请直接用自然语言回复。
**工具调用规则**：当你决定调用工具时，必须严格按照MCP协议输出一个JSON对象，前后不能有任何多余的文字。
--- 示例开始 ---
示例1：需要调用工具
用户问题: ""帮我查一下今天的日程""
你的回答: {""tool_name"": ""get_calendar_events"", ""arguments"": {""date"":""今天""}}
示例2：无需调用工具 (普通对话)
用户问题: ""你好""
你的回答: ""你好！有什么可以帮你的吗？""
示例3：需要调用工具
用户问题: ""创建一个日程""
你的回答: {""tool_name"": ""create_calendar_event"", ""arguments"": {""title"": ""开会""}}
示例4：无需调用工具 (问题超出工具范围)
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
示例5：处理图片问题 (无需调用工具)
用户问题: ""这张图里有什么？""
你的回答: ""这张图片展示了[此处为图片内容的描述]。""
--- 示例结束 ---
可用的工具列表如下:
{
  ""tool_name"": ""set_reminder"",
  ""tool_description"": ""Set a reminder for a specific task or event."",
  ""arguments"": {
    ""type"": ""json object"",
    ""properties"": {
      ""task"": {
        ""type"": ""string"",
        ""description"": ""The task to be reminded of.""
      },
      ""time"": {
        ""type"": ""string"",
        ""description"": ""The time for the reminder.""
      }
    },
    ""required"": [
      ""task"",
      ""time""
    ]
  }
}","{'tool_name': 'set_reminder', 'arguments': {'task': '取快递', 'time': '明天早上9点半'}}","
--- 示例结束 ---
**示例1**：
用户问题: ""今天天气怎么样？""
你的回答: ""天气不错，不过我无法获取天气信息，但我可以帮你管理日程。""
**示例2**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例3**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程。""
**示例4**：
用户问题: ""今天天气怎么样？""
你的回答: ""抱歉，我无法获取天气信息，但我可以帮你管理日程",,False,False,0,0,0
